country,code,GDP,year,metric,value,lat,lon
Central African Republic,CAF,920,2019,Regulatory Quality,-1.36,7,21
Central African Republic,CAF,920,2019,Rule of Law,-1.75,7,21
Central African Republic,CAF,920,2019,Voice and Accountability,-1.22,7,21
Central African Republic,CAF,920,2020,Control of Corruption,-1.27,7,21
Central African Republic,CAF,920,2020,Government Effectiveness,-1.7,7,21
Central African Republic,CAF,920,2020,Political Stability and Absence of Violence/Terrorism,-2.23,7,21
Central African Republic,CAF,920,2020,Regulatory Quality,-1.48,7,21
Central African Republic,CAF,920,2020,Rule of Law,-1.73,7,21
Central African Republic,CAF,920,2020,Voice and Accountability,-1.3,7,21
Central African Republic,CAF,920,2021,Control of Corruption,-1.23,7,21
Central African Republic,CAF,920,2021,Government Effectiveness,-1.64,7,21
Central African Republic,CAF,920,2021,Political Stability and Absence of Violence/Terrorism,-2.1,7,21
Central African Republic,CAF,920,2021,Regulatory Quality,-1.49,7,21
Central African Republic,CAF,920,2021,Rule of Law,-1.67,7,21
Central African Republic,CAF,920,2021,Voice and Accountability,-1.2,7,21
Chad,TCD,1566,2012,Control of Corruption,-1.33,15,19
Chad,TCD,1566,2012,Government Effectiveness,-1.48,15,19
Chad,TCD,1566,2012,Political Stability and Absence of Violence/Terrorism,-1.04,15,19
Chad,TCD,1566,2012,Regulatory Quality,-1.07,15,19
Chad,TCD,1566,2012,Rule of Law,-1.46,15,19
Chad,TCD,1566,2012,Voice and Accountability,-1.34,15,19
Chad,TCD,1566,2013,Control of Corruption,-1.37,15,19
Chad,TCD,1566,2013,Government Effectiveness,-1.39,15,19
Chad,TCD,1566,2013,Political Stability and Absence of Violence/Terrorism,-1.09,15,19
Chad,TCD,1566,2013,Regulatory Quality,-1.01,15,19
Chad,TCD,1566,2013,Rule of Law,-1.4,15,19
Chad,TCD,1566,2013,Voice and Accountability,-1.37,15,19
Chad,TCD,1566,2014,Control of Corruption,-1.33,15,19
Chad,TCD,1566,2014,Government Effectiveness,-1.51,15,19
Chad,TCD,1566,2014,Political Stability and Absence of Violence/Terrorism,-1.57,15,19
Chad,TCD,1566,2014,Regulatory Quality,-1.16,15,19
Chad,TCD,1566,2014,Rule of Law,-1.15,15,19
Chad,TCD,1566,2014,Voice and Accountability,-1.33,15,19
Chad,TCD,1566,2015,Control of Corruption,-1.35,15,19
Chad,TCD,1566,2015,Government Effectiveness,-1.45,15,19
Chad,TCD,1566,2015,Political Stability and Absence of Violence/Terrorism,-0.97,15,19
Chad,TCD,1566,2015,Regulatory Quality,-1.2,15,19
Chad,TCD,1566,2015,Rule of Law,-1.2,15,19
Chad,TCD,1566,2015,Voice and Accountability,-1.34,15,19
Chad,TCD,1566,2016,Control of Corruption,-1.48,15,19
Chad,TCD,1566,2016,Government Effectiveness,-1.52,15,19
Chad,TCD,1566,2016,Political Stability and Absence of Violence/Terrorism,-1.3,15,19
Chad,TCD,1566,2016,Regulatory Quality,-1.17,15,19
Chad,TCD,1566,2016,Rule of Law,-1.4,15,19
Chad,TCD,1566,2016,Voice and Accountability,-1.36,15,19
Chad,TCD,1566,2017,Control of Corruption,-1.43,15,19
Chad,TCD,1566,2017,Government Effectiveness,-1.48,15,19
Chad,TCD,1566,2017,Political Stability and Absence of Violence/Terrorism,-1.29,15,19
Chad,TCD,1566,2017,Regulatory Quality,-1.21,15,19
Chad,TCD,1566,2017,Rule of Law,-1.31,15,19
Chad,TCD,1566,2017,Voice and Accountability,-1.37,15,19
Chad,TCD,1566,2018,Control of Corruption,-1.39,15,19
Chad,TCD,1566,2018,Government Effectiveness,-1.53,15,19
Chad,TCD,1566,2018,Political Stability and Absence of Violence/Terrorism,-1.48,15,19
Chad,TCD,1566,2018,Regulatory Quality,-1.11,15,19
Chad,TCD,1566,2018,Rule of Law,-1.32,15,19
Chad,TCD,1566,2018,Voice and Accountability,-1.47,15,19
Chad,TCD,1566,2019,Control of Corruption,-1.4,15,19
Chad,TCD,1566,2019,Government Effectiveness,-1.58,15,19
Chad,TCD,1566,2019,Political Stability and Absence of Violence/Terrorism,-1.34,15,19
Chad,TCD,1566,2019,Regulatory Quality,-1.11,15,19
Chad,TCD,1566,2019,Rule of Law,-1.3,15,19
Chad,TCD,1566,2019,Voice and Accountability,-1.43,15,19
Chad,TCD,1566,2020,Control of Corruption,-1.41,15,19
Chad,TCD,1566,2020,Government Effectiveness,-1.48,15,19
Chad,TCD,1566,2020,Political Stability and Absence of Violence/Terrorism,-1.25,15,19
Chad,TCD,1566,2020,Regulatory Quality,-1.11,15,19
Chad,TCD,1566,2020,Rule of Law,-1.32,15,19
Chad,TCD,1566,2020,Voice and Accountability,-1.4,15,19
Chad,TCD,1566,2021,Control of Corruption,-1.48,15,19
Chad,TCD,1566,2021,Government Effectiveness,-1.42,15,19
Chad,TCD,1566,2021,Political Stability and Absence of Violence/Terrorism,-1.34,15,19
Chad,TCD,1566,2021,Regulatory Quality,-1.15,15,19
Chad,TCD,1566,2021,Rule of Law,-1.33,15,19
Chad,TCD,1566,2021,Voice and Accountability,-1.42,15,19
Chile,CHL,28685,2012,Control of Corruption,1.54,-30,-71
Chile,CHL,28685,2012,Government Effectiveness,1.18,-30,-71
Chile,CHL,28685,2012,Political Stability and Absence of Violence/Terrorism,0.33,-30,-71
Chile,CHL,28685,2012,Regulatory Quality,1.54,-30,-71
Chile,CHL,28685,2012,Rule of Law,1.29,-30,-71
Chile,CHL,28685,2012,Voice and Accountability,1.08,-30,-71
Chile,CHL,28685,2013,Control of Corruption,1.5,-30,-71
Chile,CHL,28685,2013,Government Effectiveness,1.16,-30,-71
Chile,CHL,28685,2013,Political Stability and Absence of Violence/Terrorism,0.36,-30,-71
Chile,CHL,28685,2013,Regulatory Quality,1.48,-30,-71
Chile,CHL,28685,2013,Rule of Law,1.26,-30,-71
Chile,CHL,28685,2013,Voice and Accountability,1.11,-30,-71
Chile,CHL,28685,2014,Control of Corruption,1.44,-30,-71
Chile,CHL,28685,2014,Government Effectiveness,1.04,-30,-71
Chile,CHL,28685,2014,Political Stability and Absence of Violence/Terrorism,0.45,-30,-71
Chile,CHL,28685,2014,Regulatory Quality,1.48,-30,-71
Chile,CHL,28685,2014,Rule of Law,1.35,-30,-71
Chile,CHL,28685,2014,Voice and Accountability,1.06,-30,-71
Chile,CHL,28685,2015,Control of Corruption,1.22,-30,-71
Chile,CHL,28685,2015,Government Effectiveness,0.95,-30,-71
Chile,CHL,28685,2015,Political Stability and Absence of Violence/Terrorism,0.43,-30,-71
Chile,CHL,28685,2015,Regulatory Quality,1.33,-30,-71
Chile,CHL,28685,2015,Rule of Law,1.25,-30,-71
Chile,CHL,28685,2015,Voice and Accountability,1,-30,-71
Chile,CHL,28685,2016,Control of Corruption,1.06,-30,-71
Chile,CHL,28685,2016,Government Effectiveness,0.86,-30,-71
Chile,CHL,28685,2016,Political Stability and Absence of Violence/Terrorism,0.41,-30,-71
Chile,CHL,28685,2016,Regulatory Quality,1.37,-30,-71
Chile,CHL,28685,2016,Rule of Law,0.98,-30,-71
Chile,CHL,28685,2016,Voice and Accountability,1,-30,-71
Chile,CHL,28685,2017,Control of Corruption,1.03,-30,-71
Chile,CHL,28685,2017,Government Effectiveness,0.84,-30,-71
Chile,CHL,28685,2017,Political Stability and Absence of Violence/Terrorism,0.42,-30,-71
Chile,CHL,28685,2017,Regulatory Quality,1.33,-30,-71
Chile,CHL,28685,2017,Rule of Law,1.01,-30,-71
Chile,CHL,28685,2017,Voice and Accountability,1,-30,-71
Chile,CHL,28685,2018,Control of Corruption,0.99,-30,-71
Chile,CHL,28685,2018,Government Effectiveness,0.94,-30,-71
Chile,CHL,28685,2018,Political Stability and Absence of Violence/Terrorism,0.43,-30,-71
Chile,CHL,28685,2018,Regulatory Quality,1.31,-30,-71
Chile,CHL,28685,2018,Rule of Law,0.97,-30,-71
Chile,CHL,28685,2018,Voice and Accountability,1.02,-30,-71
Chile,CHL,28685,2019,Control of Corruption,1.01,-30,-71
Chile,CHL,28685,2019,Government Effectiveness,0.89,-30,-71
Chile,CHL,28685,2019,Political Stability and Absence of Violence/Terrorism,0.01,-30,-71
Chile,CHL,28685,2019,Regulatory Quality,1.17,-30,-71
Chile,CHL,28685,2019,Rule of Law,0.95,-30,-71
Chile,CHL,28685,2019,Voice and Accountability,0.98,-30,-71
Chile,CHL,28685,2020,Control of Corruption,1.13,-30,-71
Chile,CHL,28685,2020,Government Effectiveness,0.74,-30,-71
Chile,CHL,28685,2020,Political Stability and Absence of Violence/Terrorism,0.07,-30,-71
Chile,CHL,28685,2020,Regulatory Quality,0.96,-30,-71
Chile,CHL,28685,2020,Rule of Law,0.94,-30,-71
Chile,CHL,28685,2020,Voice and Accountability,1,-30,-71
Chile,CHL,28685,2021,Control of Corruption,0.98,-30,-71
Chile,CHL,28685,2021,Government Effectiveness,0.63,-30,-71
Chile,CHL,28685,2021,Political Stability and Absence of Violence/Terrorism,0.06,-30,-71
Chile,CHL,28685,2021,Regulatory Quality,0.95,-30,-71
Chile,CHL,28685,2021,Rule of Law,0.91,-30,-71
Chile,CHL,28685,2021,Voice and Accountability,0.97,-30,-71
China,CHN,19338,2012,Control of Corruption,-0.44,35,105
China,CHN,19338,2012,Government Effectiveness,0,35,105
China,CHN,19338,2012,Political Stability and Absence of Violence/Terrorism,-0.54,35,105
China,CHN,19338,2012,Regulatory Quality,-0.28,35,105
China,CHN,19338,2012,Rule of Law,-0.55,35,105
China,CHN,19338,2012,Voice and Accountability,-1.64,35,105
China,CHN,19338,2013,Control of Corruption,-0.36,35,105
China,CHN,19338,2013,Government Effectiveness,-0.02,35,105
China,CHN,19338,2013,Political Stability and Absence of Violence/Terrorism,-0.54,35,105
China,CHN,19338,2013,Regulatory Quality,-0.33,35,105
China,CHN,19338,2013,Rule of Law,-0.53,35,105
China,CHN,19338,2013,Voice and Accountability,-1.63,35,105
China,CHN,19338,2014,Control of Corruption,-0.34,35,105
China,CHN,19338,2014,Government Effectiveness,0.35,35,105
China,CHN,19338,2014,Political Stability and Absence of Violence/Terrorism,-0.52,35,105
China,CHN,19338,2014,Regulatory Quality,-0.33,35,105
China,CHN,19338,2014,Rule of Law,-0.4,35,105
China,CHN,19338,2014,Voice and Accountability,-1.62,35,105
China,CHN,19338,2015,Control of Corruption,-0.27,35,105
China,CHN,19338,2015,Government Effectiveness,0.44,35,105
China,CHN,19338,2015,Political Stability and Absence of Violence/Terrorism,-0.55,35,105
China,CHN,19338,2015,Regulatory Quality,-0.34,35,105
China,CHN,19338,2015,Rule of Law,-0.39,35,105
China,CHN,19338,2015,Voice and Accountability,-1.66,35,105
China,CHN,19338,2016,Control of Corruption,-0.24,35,105
China,CHN,19338,2016,Government Effectiveness,0.38,35,105
China,CHN,19338,2016,Political Stability and Absence of Violence/Terrorism,-0.5,35,105
China,CHN,19338,2016,Regulatory Quality,-0.3,35,105
China,CHN,19338,2016,Rule of Law,-0.31,35,105
China,CHN,19338,2016,Voice and Accountability,-1.56,35,105
China,CHN,19338,2017,Control of Corruption,-0.27,35,105
China,CHN,19338,2017,Government Effectiveness,0.44,35,105
China,CHN,19338,2017,Political Stability and Absence of Violence/Terrorism,-0.23,35,105
China,CHN,19338,2017,Regulatory Quality,-0.16,35,105
China,CHN,19338,2017,Rule of Law,-0.24,35,105
China,CHN,19338,2017,Voice and Accountability,-1.5,35,105
China,CHN,19338,2018,Control of Corruption,-0.26,35,105
China,CHN,19338,2018,Government Effectiveness,0.52,35,105
China,CHN,19338,2018,Political Stability and Absence of Violence/Terrorism,-0.3,35,105
China,CHN,19338,2018,Regulatory Quality,-0.22,35,105
China,CHN,19338,2018,Rule of Law,-0.17,35,105
China,CHN,19338,2018,Voice and Accountability,-1.46,35,105
China,CHN,19338,2019,Control of Corruption,-0.29,35,105
China,CHN,19338,2019,Government Effectiveness,0.56,35,105
China,CHN,19338,2019,Political Stability and Absence of Violence/Terrorism,-0.26,35,105
China,CHN,19338,2019,Regulatory Quality,-0.29,35,105
China,CHN,19338,2019,Rule of Law,-0.24,35,105
China,CHN,19338,2019,Voice and Accountability,-1.63,35,105
China,CHN,19338,2020,Control of Corruption,-0.05,35,105
China,CHN,19338,2020,Government Effectiveness,0.68,35,105
China,CHN,19338,2020,Political Stability and Absence of Violence/Terrorism,-0.33,35,105
China,CHN,19338,2020,Regulatory Quality,-0.19,35,105
China,CHN,19338,2020,Rule of Law,-0.08,35,105
China,CHN,19338,2020,Voice and Accountability,-1.65,35,105
China,CHN,19338,2021,Control of Corruption,0.05,35,105
China,CHN,19338,2021,Government Effectiveness,0.84,35,105
China,CHN,19338,2021,Political Stability and Absence of Violence/Terrorism,-0.48,35,105
China,CHN,19338,2021,Regulatory Quality,-0.31,35,105
China,CHN,19338,2021,Rule of Law,0.04,35,105
China,CHN,19338,2021,Voice and Accountability,-1.64,35,105
Colombia,COL,16819,2012,Control of Corruption,-0.42,4,-72
Colombia,COL,16819,2012,Government Effectiveness,0,4,-72
Colombia,COL,16819,2012,Political Stability and Absence of Violence/Terrorism,-1.4,4,-72
Colombia,COL,16819,2012,Regulatory Quality,0.33,4,-72
Colombia,COL,16819,2012,Rule of Law,-0.33,4,-72
Colombia,COL,16819,2012,Voice and Accountability,-0.06,4,-72
Colombia,COL,16819,2013,Control of Corruption,-0.44,4,-72
Colombia,COL,16819,2013,Government Effectiveness,0.06,4,-72
Colombia,COL,16819,2013,Political Stability and Absence of Violence/Terrorism,-1.29,4,-72
Colombia,COL,16819,2013,Regulatory Quality,0.34,4,-72
Colombia,COL,16819,2013,Rule of Law,-0.39,4,-72
Colombia,COL,16819,2013,Voice and Accountability,-0.08,4,-72
Colombia,COL,16819,2014,Control of Corruption,-0.4,4,-72
Colombia,COL,16819,2014,Government Effectiveness,-0.14,4,-72
Colombia,COL,16819,2014,Political Stability and Absence of Violence/Terrorism,-1.11,4,-72
Colombia,COL,16819,2014,Regulatory Quality,0.44,4,-72
Colombia,COL,16819,2014,Rule of Law,-0.25,4,-72
Colombia,COL,16819,2014,Voice and Accountability,-0.04,4,-72
Colombia,COL,16819,2015,Control of Corruption,-0.33,4,-72
Colombia,COL,16819,2015,Government Effectiveness,-0.06,4,-72
Colombia,COL,16819,2015,Political Stability and Absence of Violence/Terrorism,-1.07,4,-72
Colombia,COL,16819,2015,Regulatory Quality,0.42,4,-72
Colombia,COL,16819,2015,Rule of Law,-0.23,4,-72
Colombia,COL,16819,2015,Voice and Accountability,0,4,-72
Colombia,COL,16819,2016,Control of Corruption,-0.36,4,-72
Colombia,COL,16819,2016,Government Effectiveness,-0.01,4,-72
Colombia,COL,16819,2016,Political Stability and Absence of Violence/Terrorism,-0.88,4,-72
Colombia,COL,16819,2016,Regulatory Quality,0.35,4,-72
Colombia,COL,16819,2016,Rule of Law,-0.25,4,-72
Colombia,COL,16819,2016,Voice and Accountability,0.12,4,-72
Colombia,COL,16819,2017,Control of Corruption,-0.41,4,-72
Colombia,COL,16819,2017,Government Effectiveness,-0.11,4,-72
Colombia,COL,16819,2017,Political Stability and Absence of Violence/Terrorism,-0.77,4,-72
Colombia,COL,16819,2017,Regulatory Quality,0.27,4,-72
Colombia,COL,16819,2017,Rule of Law,-0.35,4,-72
Colombia,COL,16819,2017,Voice and Accountability,0.11,4,-72
Colombia,COL,16819,2018,Control of Corruption,-0.32,4,-72
Colombia,COL,16819,2018,Government Effectiveness,-0.11,4,-72
Colombia,COL,16819,2018,Political Stability and Absence of Violence/Terrorism,-0.8,4,-72
Colombia,COL,16819,2018,Regulatory Quality,0.24,4,-72
Colombia,COL,16819,2018,Rule of Law,-0.37,4,-72
Colombia,COL,16819,2018,Voice and Accountability,0.16,4,-72
Colombia,COL,16819,2019,Control of Corruption,-0.26,4,-72
Colombia,COL,16819,2019,Government Effectiveness,0.06,4,-72
Colombia,COL,16819,2019,Political Stability and Absence of Violence/Terrorism,-0.95,4,-72
Colombia,COL,16819,2019,Regulatory Quality,0.33,4,-72
Colombia,COL,16819,2019,Rule of Law,-0.37,4,-72
Colombia,COL,16819,2019,Voice and Accountability,0.21,4,-72
Colombia,COL,16819,2020,Control of Corruption,-0.23,4,-72
Colombia,COL,16819,2020,Government Effectiveness,0.04,4,-72
Colombia,COL,16819,2020,Political Stability and Absence of Violence/Terrorism,-0.66,4,-72
Colombia,COL,16819,2020,Regulatory Quality,0.24,4,-72
Colombia,COL,16819,2020,Rule of Law,-0.48,4,-72
Colombia,COL,16819,2020,Voice and Accountability,0.15,4,-72
Colombia,COL,16819,2021,Control of Corruption,-0.34,4,-72
Colombia,COL,16819,2021,Government Effectiveness,-0.01,4,-72
Colombia,COL,16819,2021,Political Stability and Absence of Violence/Terrorism,-0.91,4,-72
Colombia,COL,16819,2021,Regulatory Quality,0.22,4,-72
Colombia,COL,16819,2021,Rule of Law,-0.45,4,-72
Colombia,COL,16819,2021,Voice and Accountability,0.1,4,-72
Comoros,COM,3547,2012,Control of Corruption,-0.78,-12.1667,44.25
Comoros,COM,3547,2012,Government Effectiveness,-1.6,-12.1667,44.25
Comoros,COM,3547,2012,Political Stability and Absence of Violence/Terrorism,-0.45,-12.1667,44.25
Comoros,COM,3547,2012,Regulatory Quality,-1.39,-12.1667,44.25
Comoros,COM,3547,2012,Rule of Law,-1.08,-12.1667,44.25
Comoros,COM,3547,2012,Voice and Accountability,-0.47,-12.1667,44.25
Comoros,COM,3547,2013,Control of Corruption,-0.73,-12.1667,44.25
Comoros,COM,3547,2013,Government Effectiveness,-1.61,-12.1667,44.25
Comoros,COM,3547,2013,Political Stability and Absence of Violence/Terrorism,-0.26,-12.1667,44.25
Comoros,COM,3547,2013,Regulatory Quality,-1.22,-12.1667,44.25
Comoros,COM,3547,2013,Rule of Law,-0.95,-12.1667,44.25
Comoros,COM,3547,2013,Voice and Accountability,-0.46,-12.1667,44.25
Comoros,COM,3547,2014,Control of Corruption,-0.59,-12.1667,44.25
Comoros,COM,3547,2014,Government Effectiveness,-1.74,-12.1667,44.25
Comoros,COM,3547,2014,Political Stability and Absence of Violence/Terrorism,-0.19,-12.1667,44.25
Comoros,COM,3547,2014,Regulatory Quality,-1.12,-12.1667,44.25
Comoros,COM,3547,2014,Rule of Law,-0.9,-12.1667,44.25
Comoros,COM,3547,2014,Voice and Accountability,-0.29,-12.1667,44.25
Comoros,COM,3547,2015,Control of Corruption,-0.74,-12.1667,44.25
Comoros,COM,3547,2015,Government Effectiveness,-1.61,-12.1667,44.25
Comoros,COM,3547,2015,Political Stability and Absence of Violence/Terrorism,-0.23,-12.1667,44.25
Comoros,COM,3547,2015,Regulatory Quality,-1.07,-12.1667,44.25
Comoros,COM,3547,2015,Rule of Law,-0.85,-12.1667,44.25
Comoros,COM,3547,2015,Voice and Accountability,-0.29,-12.1667,44.25
Comoros,COM,3547,2016,Control of Corruption,-0.69,-12.1667,44.25
Comoros,COM,3547,2016,Government Effectiveness,-1.64,-12.1667,44.25
Comoros,COM,3547,2016,Political Stability and Absence of Violence/Terrorism,0.04,-12.1667,44.25
Comoros,COM,3547,2016,Regulatory Quality,-1.09,-12.1667,44.25
Comoros,COM,3547,2016,Rule of Law,-1.04,-12.1667,44.25
Comoros,COM,3547,2016,Voice and Accountability,-0.29,-12.1667,44.25
Comoros,COM,3547,2017,Control of Corruption,-0.69,-12.1667,44.25
Comoros,COM,3547,2017,Government Effectiveness,-1.65,-12.1667,44.25
Comoros,COM,3547,2017,Political Stability and Absence of Violence/Terrorism,0.04,-12.1667,44.25
Comoros,COM,3547,2017,Regulatory Quality,-1.09,-12.1667,44.25
Comoros,COM,3547,2017,Rule of Law,-1.09,-12.1667,44.25
Comoros,COM,3547,2017,Voice and Accountability,-0.34,-12.1667,44.25
Comoros,COM,3547,2018,Control of Corruption,-0.83,-12.1667,44.25
Comoros,COM,3547,2018,Government Effectiveness,-1.69,-12.1667,44.25
Comoros,COM,3547,2018,Political Stability and Absence of Violence/Terrorism,-0.35,-12.1667,44.25
Comoros,COM,3547,2018,Regulatory Quality,-1.17,-12.1667,44.25
Comoros,COM,3547,2018,Rule of Law,-1.13,-12.1667,44.25
Comoros,COM,3547,2018,Voice and Accountability,-0.5,-12.1667,44.25
Comoros,COM,3547,2019,Control of Corruption,-1.04,-12.1667,44.25
Comoros,COM,3547,2019,Government Effectiveness,-1.72,-12.1667,44.25
Comoros,COM,3547,2019,Political Stability and Absence of Violence/Terrorism,-0.15,-12.1667,44.25
Comoros,COM,3547,2019,Regulatory Quality,-1.18,-12.1667,44.25
Comoros,COM,3547,2019,Rule of Law,-1.14,-12.1667,44.25
Comoros,COM,3547,2019,Voice and Accountability,-0.71,-12.1667,44.25
Comoros,COM,3547,2020,Control of Corruption,-1.18,-12.1667,44.25
Comoros,COM,3547,2020,Government Effectiveness,-1.62,-12.1667,44.25
Comoros,COM,3547,2020,Political Stability and Absence of Violence/Terrorism,-0.27,-12.1667,44.25
Comoros,COM,3547,2020,Regulatory Quality,-1.24,-12.1667,44.25
Comoros,COM,3547,2020,Rule of Law,-1.25,-12.1667,44.25
Comoros,COM,3547,2020,Voice and Accountability,-0.76,-12.1667,44.25
Comoros,COM,3547,2021,Control of Corruption,-1.29,-12.1667,44.25
Comoros,COM,3547,2021,Government Effectiveness,-1.79,-12.1667,44.25
Comoros,COM,3547,2021,Political Stability and Absence of Violence/Terrorism,-0.23,-12.1667,44.25
Comoros,COM,3547,2021,Regulatory Quality,-1.25,-12.1667,44.25
Comoros,COM,3547,2021,Rule of Law,-1.22,-12.1667,44.25
Comoros,COM,3547,2021,Voice and Accountability,-0.74,-12.1667,44.25
Congo (Dem. Rep.),COD,1179,2012,Control of Corruption,-1.33,0,25
